tdate;ttext;tgeo
2016-07-25 14:28:23;Сумасшедший день! Выставочная, Воробьевы горы, МГУ, съемки Устала;None
2016-07-25 14:25:08;Самые «мокрые» места Москвы - МГУ, Измайлово и ВДНХ https://t.co/25giBB5haQ;None
2016-07-25 14:23:31;Что лучше для экономиста: МГУ или ПЛЕШКА?;None
2016-07-25 14:21:16;Доцент журфака МГУ: «В этом году мы набрали инопланетян» https://t.co/0DZtqXyRMS;None
2016-07-25 14:20:27;Lenta.ru: Ученые МГУ создали безвредные наночастицы для лечения рака https://t.co/nVuSG2a3pT с помощью @lentaruofficial;None
2016-07-25 14:16:26;Обязательно ли наличие аттестата среднего образования РФ при поступлений в МГУ?;None
2016-07-25 14:13:48;Сколько стоит учеба на биофаке МГУ и реально ли поступить на бюджет гражданам Казахстана?;None
2016-07-25 14:11:12;МГУ, НИЯУ МИФИ и МФТИ возглавили рейтинг исследовательской деятельности университетов России https://t.co/X3YTKKlbP6;None
2016-07-25 14:10:50;Какой смысл вторгаться в заповедную зону Ботанического сада МГУ на Проспекте Мира?;None
2016-07-25 14:05:38;Какие экзамены нужно сдавать при поступлении в МГУ на журфак?;None
2016-07-25 14:00:50;70 за внутреннее в МГУ это, я вам скажу, не тестик накатать, а действительно вложиться в работу https://t.co/EtfZkUc5B1;None
2016-07-25 14:00:39;RT @interfax_news: МГУ, МИФИ и МФТИ возглавили рейтинг исследовательской деятельности университетов https://t.co/lkzKKllrda;None
2016-07-25 13:59:19;А так мы стартовали от площадки МГУ https://t.co/dkzpMs31RP;None
2016-07-25 13:58:27;Почему люди хотят учиться в МГУ?;None
2016-07-25 13:57:11;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:11;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:10;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:09;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:08;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:07;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:06;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:06;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:05;RT @profinewsru: МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/f…;None
2016-07-25 13:57:04;МГУ и НГУ возглавили рейтинг QS "Развивающаяся Европа и Центральная Азия" #общество https://t.co/VAaIdh8xCQ https://t.co/faNx4tMMJX;None
2016-07-25 13:53:05;RT @5uglov_spb: Самые доступные и недоступные → https://t.co/Diz5WFF3ZI  #спбгу #мгу https://t.co/2D50xmbaWB;None
2016-07-25 13:48:12;легко ли на истфак в МГУ поступить, и что надо делать?;None
